slip_id,player,team,prop_type,line,projection,pick,over_odds,under_odds,start_time,game_id,home_team,away_team,source,fetched_at,projection_id,flash_sale,is_promo
PP_5594029_20250707,Ryan McMahon,COL,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880347,5594029,False,False
PP_5595325_20250707,Ryan McMahon,COL,Runs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880350,5595325,False,False
PP_5593453_20250707,Ryan McMahon,COL,Doubles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880354,5593453,False,False
PP_5595322_20250707,Ryan McMahon,COL,Hitter Strikeouts,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880357,5595322,False,False
PP_5591966_20250707,Ryan McMahon,COL,RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880360,5591966,False,False
PP_5595324_20250707,Ryan McMahon,COL,Hitter Strikeouts,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880363,5595324,False,False
PP_5595323_20250707,Ryan McMahon,COL,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880366,5595323,False,False
PP_5591965_20250707,Ryan McMahon,COL,Home Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880369,5591965,False,False
PP_5591968_20250707,Ryan McMahon,COL,Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880372,5591968,False,False
PP_5591970_20250707,Ryan McMahon,COL,Total Bases,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880376,5591970,False,False
PP_5591990_20250707,Trevor Story,BOS,Runs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880380,5591990,False,False
PP_5591986_20250707,Trevor Story,BOS,Home Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880384,5591986,False,False
PP_5599464_20250707,Trevor Story,BOS,Hits,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880387,5599464,False,False
PP_5591985_20250707,Trevor Story,BOS,Hits,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880390,5591985,False,False
PP_5591984_20250707,Trevor Story,BOS,Hits,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880394,5591984,False,False
PP_5594043_20250707,Trevor Story,BOS,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880397,5594043,False,False
PP_5591993_20250707,Trevor Story,BOS,Total Bases,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880400,5591993,False,False
PP_5594240_20250707,Trevor Story,BOS,Total Bases,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880403,5594240,False,False
PP_5591988_20250707,Trevor Story,BOS,RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880407,5591988,False,False
PP_5594044_20250707,Trevor Story,BOS,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880410,5594044,False,False
PP_5594040_20250707,Trevor Story,BOS,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880414,5594040,False,False
PP_5591991_20250707,Trevor Story,BOS,Total Bases,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880417,5591991,False,False
PP_5594045_20250707,Trevor Story,BOS,Singles,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880420,5594045,False,False
PP_5594042_20250707,Trevor Story,BOS,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880424,5594042,False,False
PP_5595329_20250707,Trevor Story,BOS,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880427,5595329,False,False
PP_5594041_20250707,Trevor Story,BOS,Hits+Runs+RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880430,5594041,False,False
PP_5595331_20250707,Trevor Story,BOS,Walks,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880434,5595331,False,False
PP_5593413_20250707,Trevor Story,BOS,Stolen Bases,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880437,5593413,False,False
PP_5591987_20250707,Trevor Story,BOS,RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880441,5591987,False,False
PP_5595330_20250707,Trevor Story,BOS,Hitter Strikeouts,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880444,5595330,False,False
PP_5593456_20250707,Trevor Story,BOS,Doubles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880450,5593456,False,False
PP_5591992_20250707,Trevor Story,BOS,Total Bases,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880453,5591992,False,False
PP_5591911_20250707,Michael Toglia,COL,RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880457,5591911,False,False
PP_5591908_20250707,Michael Toglia,COL,Hits,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880461,5591908,False,False
PP_5591912_20250707,Michael Toglia,COL,RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880464,5591912,False,False
PP_5593402_20250707,Michael Toglia,COL,Total Bases,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880467,5593402,False,False
PP_5591913_20250707,Michael Toglia,COL,Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880471,5591913,False,False
PP_5595308_20250707,Michael Toglia,COL,Hitter Strikeouts,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880474,5595308,False,False
PP_5593990_20250707,Michael Toglia,COL,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880478,5593990,False,False
PP_5593993_20250707,Michael Toglia,COL,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880481,5593993,False,False
PP_5595310_20250707,Michael Toglia,COL,Walks,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880485,5595310,False,False
PP_5593441_20250707,Michael Toglia,COL,Singles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880489,5593441,False,False
PP_5593992_20250707,Michael Toglia,COL,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880494,5593992,False,False
PP_5593991_20250707,Michael Toglia,COL,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880497,5593991,False,False
PP_5591915_20250707,Michael Toglia,COL,Total Bases,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880500,5591915,False,False
PP_5593440_20250707,Michael Toglia,COL,Doubles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880507,5593440,False,False
PP_5595309_20250707,Michael Toglia,COL,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880511,5595309,False,False
PP_5591910_20250707,Michael Toglia,COL,Home Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880514,5591910,False,False
PP_5591909_20250707,Michael Toglia,COL,Hits,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880517,5591909,False,False
PP_5591914_20250707,Michael Toglia,COL,Total Bases,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880521,5591914,False,False
PP_5595314_20250707,Rob Refsnyder,BOS,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880525,5595314,False,False
PP_5594012_20250707,Rob Refsnyder,BOS,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880528,5594012,False,False
PP_5591934_20250707,Rob Refsnyder,BOS,Hits,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880531,5591934,False,False
PP_5594015_20250707,Rob Refsnyder,BOS,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880534,5594015,False,False
PP_5595315_20250707,Rob Refsnyder,BOS,Walks,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880537,5595315,False,False
PP_5594017_20250707,Rob Refsnyder,BOS,Singles,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880541,5594017,False,False
PP_5591938_20250707,Rob Refsnyder,BOS,Runs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880544,5591938,False,False
PP_5594014_20250707,Rob Refsnyder,BOS,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880547,5594014,False,False
PP_5591940_20250707,Rob Refsnyder,BOS,Total Bases,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880550,5591940,False,False
PP_5594016_20250707,Rob Refsnyder,BOS,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880554,5594016,False,False
PP_5591936_20250707,Rob Refsnyder,BOS,RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880559,5591936,False,False
PP_5593447_20250707,Rob Refsnyder,BOS,Doubles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880562,5593447,False,False
PP_5591941_20250707,Rob Refsnyder,BOS,Total Bases,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880565,5591941,False,False
PP_5591933_20250707,Rob Refsnyder,BOS,Hits,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880569,5591933,False,False
PP_5593408_20250707,Rob Refsnyder,BOS,RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880572,5593408,False,False
PP_5594233_20250707,Rob Refsnyder,BOS,Total Bases,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880575,5594233,False,False
PP_5591935_20250707,Rob Refsnyder,BOS,Home Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880578,5591935,False,False
PP_5594013_20250707,Rob Refsnyder,BOS,Hits+Runs+RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880581,5594013,False,False
PP_5595293_20250707,Brenton Doyle,COL,Walks,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880584,5595293,False,False
PP_5593373_20250707,Brenton Doyle,COL,RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880588,5593373,False,False
PP_5593371_20250707,Brenton Doyle,COL,Hits,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880592,5593371,False,False
PP_5593376_20250707,Brenton Doyle,COL,Stolen Bases,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880595,5593376,False,False
PP_5593374_20250707,Brenton Doyle,COL,RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880599,5593374,False,False
PP_5593377_20250707,Brenton Doyle,COL,Total Bases,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880602,5593377,False,False
PP_5593378_20250707,Brenton Doyle,COL,Total Bases,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880605,5593378,False,False
PP_5595291_20250707,Brenton Doyle,COL,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880609,5595291,False,False
PP_5593370_20250707,Brenton Doyle,COL,Hits,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880612,5593370,False,False
PP_5595288_20250707,Brenton Doyle,COL,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880615,5595288,False,False
PP_5593428_20250707,Brenton Doyle,COL,Doubles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880618,5593428,False,False
PP_5596246_20250707,Brenton Doyle,COL,Singles,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880621,5596246,False,False
PP_5595292_20250707,Brenton Doyle,COL,Hitter Strikeouts,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880625,5595292,False,False
PP_5593372_20250707,Brenton Doyle,COL,Home Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880629,5593372,False,False
PP_5593375_20250707,Brenton Doyle,COL,Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880632,5593375,False,False
PP_5595290_20250707,Brenton Doyle,COL,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880635,5595290,False,False
PP_5595289_20250707,Brenton Doyle,COL,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880639,5595289,False,False
PP_5594224_20250707,Brenton Doyle,COL,Total Bases,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880642,5594224,False,False
PP_5596272_20250707,Brenton Doyle,COL,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880646,5596272,False,False
PP_5599275_20250707,Wilyer Abreu,BOS,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880649,5599275,False,False
PP_5599278_20250707,Wilyer Abreu,BOS,Hits+Runs+RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880652,5599278,False,False
PP_5599284_20250707,Wilyer Abreu,BOS,Runs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880655,5599284,False,False
PP_5599287_20250707,Wilyer Abreu,BOS,Total Bases,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880659,5599287,False,False
PP_5599280_20250707,Wilyer Abreu,BOS,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880663,5599280,False,False
PP_5599282_20250707,Wilyer Abreu,BOS,RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880667,5599282,False,False
PP_5599274_20250707,Wilyer Abreu,BOS,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880670,5599274,False,False
PP_5599288_20250707,Wilyer Abreu,BOS,Total Bases,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880673,5599288,False,False
PP_5599271_20250707,Wilyer Abreu,BOS,Doubles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880676,5599271,False,False
PP_5599286_20250707,Wilyer Abreu,BOS,Singles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880679,5599286,False,False
PP_5599289_20250707,Wilyer Abreu,BOS,Total Bases,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880682,5599289,False,False
PP_5599272_20250707,Wilyer Abreu,BOS,Hits,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880685,5599272,False,False
PP_5599290_20250707,Wilyer Abreu,BOS,Walks,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880689,5599290,False,False
PP_5599276_20250707,Wilyer Abreu,BOS,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880693,5599276,False,False
PP_5599277_20250707,Wilyer Abreu,BOS,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880696,5599277,False,False
PP_5599281_20250707,Wilyer Abreu,BOS,Home Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880699,5599281,False,False
PP_5599273_20250707,Wilyer Abreu,BOS,Hits,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880702,5599273,False,False
PP_5599285_20250707,Wilyer Abreu,BOS,Singles,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880705,5599285,False,False
PP_5599279_20250707,Wilyer Abreu,BOS,Hitter Strikeouts,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880709,5599279,False,False
PP_5599283_20250707,Wilyer Abreu,BOS,RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880712,5599283,False,False
PP_5593395_20250707,Hunter Goodman,COL,Runs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880715,5593395,False,False
PP_5595299_20250707,Hunter Goodman,COL,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880718,5595299,False,False
PP_5593433_20250707,Hunter Goodman,COL,Doubles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880721,5593433,False,False
PP_5593972_20250707,Hunter Goodman,COL,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880726,5593972,False,False
PP_5593394_20250707,Hunter Goodman,COL,RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880729,5593394,False,False
PP_5593393_20250707,Hunter Goodman,COL,RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880732,5593393,False,False
PP_5595300_20250707,Hunter Goodman,COL,Hitter Strikeouts,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880735,5595300,False,False
PP_5599194_20250707,Hunter Goodman,COL,Hits,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880738,5599194,False,False
PP_5593397_20250707,Hunter Goodman,COL,Total Bases,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880742,5593397,False,False
PP_5593976_20250707,Hunter Goodman,COL,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880745,5593976,False,False
PP_5593745_20250707,Hunter Goodman,COL,Total Bases,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880748,5593745,False,False
PP_5593977_20250707,Hunter Goodman,COL,Singles,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880751,5593977,False,False
PP_5593398_20250707,Hunter Goodman,COL,Total Bases,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880754,5593398,False,False
PP_5594227_20250707,Hunter Goodman,COL,Total Bases,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880758,5594227,False,False
PP_5595301_20250707,Hunter Goodman,COL,Walks,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880762,5595301,False,False
PP_5593974_20250707,Hunter Goodman,COL,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880765,5593974,False,False
PP_5593391_20250707,Hunter Goodman,COL,Hits,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880769,5593391,False,False
PP_5593392_20250707,Hunter Goodman,COL,Home Runs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880772,5593392,False,False
PP_5593390_20250707,Hunter Goodman,COL,Hits,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880775,5593390,False,False
PP_5593975_20250707,Hunter Goodman,COL,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880778,5593975,False,False
PP_5593973_20250707,Hunter Goodman,COL,Hits+Runs+RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880782,5593973,False,False
PP_5593967_20250707,Ceddanne Rafaela,BOS,Hits+Runs+RBIs,4.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880785,5593967,False,False
PP_5594226_20250707,Ceddanne Rafaela,BOS,Total Bases,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880788,5594226,False,False
PP_5595297_20250707,Ceddanne Rafaela,BOS,Hitter Strikeouts,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880792,5595297,False,False
PP_5593970_20250707,Ceddanne Rafaela,BOS,Runs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880795,5593970,False,False
PP_5593971_20250707,Ceddanne Rafaela,BOS,Singles,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880798,5593971,False,False
PP_5593969_20250707,Ceddanne Rafaela,BOS,Hits+Runs+RBIs,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880801,5593969,False,False
PP_5593966_20250707,Ceddanne Rafaela,BOS,Hits+Runs+RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880805,5593966,False,False
PP_5593965_20250707,Ceddanne Rafaela,BOS,Hits+Runs+RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880809,5593965,False,False
PP_5595298_20250707,Ceddanne Rafaela,BOS,Hitter Strikeouts,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880812,5595298,False,False
PP_5591887_20250707,Ceddanne Rafaela,BOS,RBIs,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880815,5591887,False,False
PP_5591890_20250707,Ceddanne Rafaela,BOS,Total Bases,2.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880818,5591890,False,False
PP_5591886_20250707,Ceddanne Rafaela,BOS,RBIs,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880822,5591886,False,False
PP_5591883_20250707,Ceddanne Rafaela,BOS,Hits,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880826,5591883,False,False
PP_5591889_20250707,Ceddanne Rafaela,BOS,Total Bases,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880829,5591889,False,False
PP_5591884_20250707,Ceddanne Rafaela,BOS,Hits,1.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880832,5591884,False,False
PP_5593968_20250707,Ceddanne Rafaela,BOS,Hits+Runs+RBIs,3.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880835,5593968,False,False
PP_5593432_20250707,Ceddanne Rafaela,BOS,Singles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880839,5593432,False,False
PP_5593431_20250707,Ceddanne Rafaela,BOS,Doubles,0.5,,,-110,-110,2025-07-07T19:10:00-04:00,77328,,,prizepicks,2025-07-07T15:30:40.880842,5593431,False,False
