slip_id,player,team,prop_type,line,projection,pick,over_odds,under_odds,start_time,game_id,home_team,away_team,source,fetched_at,projection_id,flash_sale,is_promo
PP_5597605_20250708,Chelsea Gray,LVA,Rebs+Asts,8.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225862,5597605,False,False
PP_5597284_20250708,Chelsea Gray,LVA,Rebounds,6.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225865,5597284,False,False
PP_5597586_20250708,Chelsea Gray,LVA,Points,11.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225869,5597586,False,False
PP_5597582_20250708,Chelsea Gray,LVA,Points,9.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225872,5597582,False,False
PP_5607586_20250708,Chelsea Gray,LVA,Points,7.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225875,5607586,False,False
PP_5597581_20250708,Chelsea Gray,LVA,Assists,4.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225878,5597581,False,False
PP_5597584_20250708,Chelsea Gray,LVA,Points,17.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225882,5597584,False,False
PP_5597591_20250708,Chelsea Gray,LVA,Pts+Asts,21.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225886,5597591,False,False
PP_5597592_20250708,Chelsea Gray,LVA,Pts+Asts,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225889,5597592,False,False
PP_5602322_20250708,Chelsea Gray,LVA,3-PT Attempted,4.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225893,5602322,False,False
PP_5597589_20250708,Chelsea Gray,LVA,Pts+Asts,15.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225896,5597589,False,False
PP_5597287_20250708,Chelsea Gray,LVA,Rebounds,3.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225900,5597287,False,False
PP_5597588_20250708,Chelsea Gray,LVA,Pts+Asts,14.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225903,5597588,False,False
PP_5602401_20250708,Chelsea Gray,LVA,Turnovers,3.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225908,5602401,False,False
PP_5597601_20250708,Chelsea Gray,LVA,Pts+Rebs+Asts,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225911,5597601,False,False
PP_5597587_20250708,Chelsea Gray,LVA,Pts+Asts,13.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225914,5597587,False,False
PP_5602344_20250708,Chelsea Gray,LVA,Free Throws Made,2.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225918,5602344,False,False
PP_5598365_20250708,Jackie Young,LVA,Pts+Asts,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225921,5598365,False,False
PP_5597288_20250708,Jackie Young,LVA,Assists,7.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225925,5597288,False,False
PP_5597615_20250708,Jackie Young,LVA,Points,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225929,5597615,False,False
PP_5597631_20250708,Jackie Young,LVA,Pts+Rebs+Asts,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225942,5597631,False,False
PP_5602323_20250708,Jackie Young,LVA,3-PT Attempted,4.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225947,5602323,False,False
PP_5597295_20250708,Jackie Young,LVA,Rebounds,3.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225951,5597295,False,False
PP_5597618_20250708,Jackie Young,LVA,Points,15.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225954,5597618,False,False
PP_5597620_20250708,Jackie Young,LVA,Pts+Asts,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225957,5597620,False,False
PP_5597626_20250708,Jackie Young,LVA,Pts+Rebs,22.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225961,5597626,False,False
PP_5597289_20250708,Jackie Young,LVA,Assists,6.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225965,5597289,False,False
PP_5600441_20250708,Jackie Young,LVA,Rebs+Asts,6.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225968,5600441,False,False
PP_5597616_20250708,Jackie Young,LVA,Points,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225972,5597616,False,False
PP_5597632_20250708,Jackie Young,LVA,Rebs+Asts,7.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225976,5597632,False,False
PP_5597625_20250708,Jackie Young,LVA,Pts+Rebs,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225979,5597625,False,False
PP_5597290_20250708,Jackie Young,LVA,Assists,5.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225983,5597290,False,False
PP_5597292_20250708,Jackie Young,LVA,Rebounds,6.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225986,5597292,False,False
PP_5597629_20250708,Jackie Young,LVA,Pts+Rebs+Asts,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225990,5597629,False,False
PP_5597291_20250708,Jackie Young,LVA,Rebounds,7.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225993,5597291,False,False
PP_5598225_20250708,Jackie Young,LVA,Pts+Rebs,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.225996,5598225,False,False
PP_5597611_20250708,Jackie Young,LVA,3-PT Made,2.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226010,5597611,False,False
PP_5597614_20250708,Jackie Young,LVA,Points,14.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226026,5597614,False,False
PP_5602345_20250708,Jackie Young,LVA,Free Throws Made,3.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226031,5602345,False,False
PP_5597610_20250708,Jackie Young,LVA,3-PT Made,3.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226037,5597610,False,False
PP_5597624_20250708,Jackie Young,LVA,Pts+Rebs,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226040,5597624,False,False
PP_5597634_20250708,Jackie Young,LVA,Rebs+Asts,10.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226044,5597634,False,False
PP_5597612_20250708,Jackie Young,LVA,Assists,3.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226047,5597612,False,False
PP_5597293_20250708,Jackie Young,LVA,Rebounds,5.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226051,5597293,False,False
PP_5597621_20250708,Jackie Young,LVA,Pts+Asts,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226055,5597621,False,False
PP_5598366_20250708,Jackie Young,LVA,Rebs+Asts,9.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226058,5598366,False,False
PP_5597619_20250708,Jackie Young,LVA,Pts+Asts,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226068,5597619,False,False
PP_5597628_20250708,Jackie Young,LVA,Pts+Rebs+Asts,34.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226072,5597628,False,False
PP_5597623_20250708,Jackie Young,LVA,Pts+Rebs,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226075,5597623,False,False
PP_5602397_20250708,Jackie Young,LVA,Blks+Stls,1.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226080,5602397,False,False
PP_5597294_20250708,Jackie Young,LVA,Rebounds,4.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226084,5597294,False,False
PP_5607538_20250708,Jackie Young,LVA,Points,11.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226088,5607538,False,False
PP_5597577_20250708,Breanna Stewart,NYL,Rebs+Asts,13.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226091,5597577,False,False
PP_5597272_20250708,Breanna Stewart,NYL,Assists,6.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226095,5597272,False,False
PP_5597273_20250708,Breanna Stewart,NYL,Assists,5.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226098,5597273,False,False
PP_5597274_20250708,Breanna Stewart,NYL,Assists,4.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226102,5597274,False,False
PP_5597566_20250708,Breanna Stewart,NYL,Pts+Rebs,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226105,5597566,False,False
PP_5597571_20250708,Breanna Stewart,NYL,Pts+Rebs+Asts,44.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226109,5597571,False,False
PP_5597561_20250708,Breanna Stewart,NYL,Pts+Asts,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226112,5597561,False,False
PP_5597276_20250708,Breanna Stewart,NYL,Rebounds,10.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226116,5597276,False,False
PP_5598043_20250708,Breanna Stewart,NYL,Points,21.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226119,5598043,False,False
PP_5597558_20250708,Breanna Stewart,NYL,Points,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226122,5597558,False,False
PP_5597575_20250708,Breanna Stewart,NYL,Rebs+Asts,10.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226125,5597575,False,False
PP_5604666_20250708,Breanna Stewart,NYL,Rebs+Asts,11.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226129,5604666,False,False
PP_5597576_20250708,Breanna Stewart,NYL,Rebs+Asts,9.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226133,5597576,False,False
PP_5597557_20250708,Breanna Stewart,NYL,Points,17.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226136,5597557,False,False
PP_5597568_20250708,Breanna Stewart,NYL,Pts+Rebs,34.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226139,5597568,False,False
PP_5597563_20250708,Breanna Stewart,NYL,Pts+Asts,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226143,5597563,False,False
PP_5597567_20250708,Breanna Stewart,NYL,Pts+Rebs,39.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226146,5597567,False,False
PP_5597562_20250708,Breanna Stewart,NYL,Pts+Asts,34.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226151,5597562,False,False
PP_5597572_20250708,Breanna Stewart,NYL,Pts+Rebs+Asts,39.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226154,5597572,False,False
PP_5597279_20250708,Breanna Stewart,NYL,Rebounds,7.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226157,5597279,False,False
PP_5597278_20250708,Breanna Stewart,NYL,Rebounds,6.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226160,5597278,False,False
PP_5607537_20250708,Breanna Stewart,NYL,Points,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226164,5607537,False,False
PP_5597277_20250708,Breanna Stewart,NYL,Rebounds,9.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226168,5597277,False,False
PP_5597555_20250708,Breanna Stewart,NYL,Assists,2.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226172,5597555,False,False
PP_5597556_20250708,Breanna Stewart,NYL,Assists,3.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226175,5597556,False,False
PP_5597559_20250708,Breanna Stewart,NYL,Points,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226178,5597559,False,False
PP_5597569_20250708,Breanna Stewart,NYL,Pts+Rebs,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226181,5597569,False,False
PP_5597574_20250708,Breanna Stewart,NYL,Pts+Rebs+Asts,33.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226186,5597574,False,False
PP_5597570_20250708,Breanna Stewart,NYL,Pts+Rebs+Asts,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226189,5597570,False,False
PP_5597565_20250708,Breanna Stewart,NYL,Pts+Asts,25.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226192,5597565,False,False
PP_5597694_20250708,Sabrina Ionescu,NYL,Pts+Asts,34.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226196,5597694,False,False
PP_5607656_20250708,Sabrina Ionescu,NYL,Rebs+Asts,12.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226199,5607656,False,False
PP_5597692_20250708,Sabrina Ionescu,NYL,Points,18.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226202,5597692,False,False
PP_5597706_20250708,Sabrina Ionescu,NYL,Rebs+Asts,9.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226205,5597706,False,False
PP_5607539_20250708,Sabrina Ionescu,NYL,Points,16.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226208,5607539,False,False
PP_5597309_20250708,Sabrina Ionescu,NYL,Assists,7.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226212,5597309,False,False
PP_5597693_20250708,Sabrina Ionescu,NYL,Pts+Asts,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226215,5597693,False,False
PP_5599008_20250708,Sabrina Ionescu,NYL,Pts+Rebs+Asts,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226219,5599008,False,False
PP_5597703_20250708,Sabrina Ionescu,NYL,Pts+Rebs+Asts,34.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226222,5597703,False,False
PP_5597689_20250708,Sabrina Ionescu,NYL,Points,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226225,5597689,False,False
PP_5597697_20250708,Sabrina Ionescu,NYL,Pts+Rebs,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226229,5597697,False,False
PP_5597701_20250708,Sabrina Ionescu,NYL,Pts+Rebs+Asts,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226232,5597701,False,False
PP_5597698_20250708,Sabrina Ionescu,NYL,Pts+Rebs,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226235,5597698,False,False
PP_5597688_20250708,Sabrina Ionescu,NYL,Points,14.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226238,5597688,False,False
PP_5597705_20250708,Sabrina Ionescu,NYL,Rebs+Asts,8.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226241,5597705,False,False
PP_5597695_20250708,Sabrina Ionescu,NYL,Pts+Asts,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226244,5597695,False,False
PP_5597310_20250708,Sabrina Ionescu,NYL,Rebounds,7.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226248,5597310,False,False
PP_5597314_20250708,Sabrina Ionescu,NYL,Rebounds,3.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226252,5597314,False,False
PP_5597311_20250708,Sabrina Ionescu,NYL,Rebounds,6.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226255,5597311,False,False
PP_5597687_20250708,Sabrina Ionescu,NYL,Assists,4.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226258,5597687,False,False
PP_5599007_20250708,Sabrina Ionescu,NYL,Pts+Asts,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226263,5599007,False,False
PP_5600703_20250708,Sabrina Ionescu,NYL,Assists,8.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226266,5600703,False,False
PP_5600642_20250708,Sabrina Ionescu,NYL,Assists,6.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226270,5600642,False,False
PP_5597312_20250708,Sabrina Ionescu,NYL,Rebounds,5.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226274,5597312,False,False
PP_5597707_20250708,Sabrina Ionescu,NYL,Rebs+Asts,11.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226278,5597707,False,False
PP_5597699_20250708,Sabrina Ionescu,NYL,Pts+Rebs,24.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226281,5597699,False,False
PP_5597702_20250708,Sabrina Ionescu,NYL,Pts+Rebs+Asts,39.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226284,5597702,False,False
PP_5597690_20250708,Sabrina Ionescu,NYL,Points,19.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226289,5597690,False,False
PP_5597680_20250708,Natasha Cloud,NYL,Rebs+Asts,12.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226292,5597680,False,False
PP_5603870_20250708,A'ja Wilson + Breanna Stewart,LVA/NYL,Rebounds (Combo),18.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226295,5603870,False,False
PP_5603868_20250708,A'ja Wilson + Breanna Stewart,LVA/NYL,Points (Combo),43.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226299,5603868,False,False
PP_5603874_20250708,Chelsea Gray + Sabrina Ionescu,LVA/NYL,3-PT Made (Combo),4.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226303,5603874,False,False
PP_5603872_20250708,Chelsea Gray + Sabrina Ionescu,LVA/NYL,Assists (Combo),10.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226306,5603872,False,False
PP_5603869_20250708,Jackie Young + Sabrina Ionescu,LVA/NYL,Points (Combo),33.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226310,5603869,False,False
PP_5599534_20250708,A'ja Wilson,LVA,Fantasy Score,51.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226313,5599534,False,False
PP_5599504_20250708,A'ja Wilson,LVA,Points,23.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226317,5599504,False,False
PP_5599492_20250708,A'ja Wilson,LVA,Rebounds,10.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226320,5599492,False,False
PP_5599525_20250708,Jewell Loyd,LVA,Pts+Rebs+Asts,17.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226325,5599525,False,False
PP_5599535_20250708,Jewell Loyd,LVA,Fantasy Score,21.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226329,5599535,False,False
PP_5599536_20250708,Chelsea Gray,LVA,Fantasy Score,26.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226333,5599536,False,False
PP_5599503_20250708,Chelsea Gray,LVA,Assists,5.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226336,5599503,False,False
PP_5599522_20250708,Jackie Young,LVA,Rebs+Asts,8.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226340,5599522,False,False
PP_5599537_20250708,Jackie Young,LVA,Fantasy Score,29.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226343,5599537,False,False
PP_5599523_20250708,Breanna Stewart,NYL,Rebs+Asts,12.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226347,5599523,False,False
PP_5599493_20250708,Breanna Stewart,NYL,Rebounds,8.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226350,5599493,False,False
PP_5599538_20250708,Breanna Stewart,NYL,Fantasy Score,42.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226354,5599538,False,False
PP_5599539_20250708,Sabrina Ionescu,NYL,Fantasy Score,35.5,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226357,5599539,False,False
PP_5599524_20250708,Sabrina Ionescu,NYL,Rebs+Asts,11.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226364,5599524,False,False
PP_5603871_20250708,Chelsea Gray + Natasha Cloud,LVA/NYL,Assists (Combo),11.0,,,-110,-110,2025-07-08T20:00:00-04:00,77565,,,prizepicks,2025-07-08T09:21:08.226368,5603871,False,False
PP_5604210_20250708,Caitlin Clark,IND,Assists,6.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226371,5604210,False,False
PP_5604211_20250708,Caitlin Clark,IND,Assists,12.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226375,5604211,False,False
PP_5604212_20250708,Caitlin Clark,IND,Assists,11.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226378,5604212,False,False
PP_5604230_20250708,Caitlin Clark,IND,Rebounds,8.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226382,5604230,False,False
PP_5604220_20250708,Caitlin Clark,IND,Pts+Asts,29.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226385,5604220,False,False
PP_5604217_20250708,Caitlin Clark,IND,Points,24.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226388,5604217,False,False
PP_5604232_20250708,Caitlin Clark,IND,Rebounds,6.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226393,5604232,False,False
PP_5604218_20250708,Caitlin Clark,IND,Pts+Asts,24.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226396,5604218,False,False
PP_5604231_20250708,Caitlin Clark,IND,Rebounds,7.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226400,5604231,False,False
PP_5604215_20250708,Caitlin Clark,IND,Points,14.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226404,5604215,False,False
PP_5604410_20250708,Caitlin Clark,IND,Rebounds,3.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226407,5604410,False,False
PP_5604213_20250708,Caitlin Clark,IND,Assists,10.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226410,5604213,False,False
PP_5604219_20250708,Caitlin Clark,IND,Pts+Asts,34.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226414,5604219,False,False
PP_5604209_20250708,Caitlin Clark,IND,Assists,7.5,,,-110,-110,2025-07-09T12:00:00-04:00,77815,,,prizepicks,2025-07-08T09:21:08.226421,5604209,False,False
