projection_id,player_id,game_id,team,stat_type,line_score,start_time,updated_at,status,odds_type,is_live,is_promo
5209287,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:31-04:00,pre_game,standard,False,False
5210374,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:06:59-04:00,pre_game,goblin,False,False
5214039,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Stolen Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T19:52:17-04:00,pre_game,demon,False,False
5209290,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Home Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:31-04:00,pre_game,demon,False,False
5209284,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Doubles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:31-04:00,pre_game,demon,False,False
5209484,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:46-04:00,pre_game,demon,False,False
5209480,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:46-04:00,pre_game,goblin,False,False
5210431,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:50-04:00,pre_game,demon,False,False
5209483,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:46-04:00,pre_game,demon,False,False
5209477,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Doubles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:07:52-04:00,pre_game,demon,False,False
5210430,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,2.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:50-04:00,pre_game,demon,False,False
5209482,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:52:42-04:00,pre_game,demon,False,False
5211769,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:39-04:00,pre_game,demon,False,False
5209481,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:46-04:00,pre_game,goblin,False,False
5209485,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Stolen Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:47-04:00,pre_game,demon,False,False
5209488,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Walks,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:47-04:00,pre_game,demon,False,False
5209487,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:47-04:00,pre_game,standard,False,False
5209486,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:54:19-04:00,pre_game,demon,False,False
5209479,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:46-04:00,pre_game,standard,False,False
5209478,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,1.5,2025-06-03T21:45:00-04:00,2025-06-03T18:06:16-04:00,pre_game,demon,False,False
5209413,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Runs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5209419,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,3.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5210407,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:48-04:00,pre_game,goblin,False,False
5209407,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5209404,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Doubles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:41-04:00,pre_game,demon,False,False
5209414,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5210409,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,3.5,2025-06-03T21:45:00-04:00,2025-06-03T13:24:04-04:00,pre_game,demon,False,False
5214038,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:49:57-04:00,pre_game,goblin,False,False
5209412,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5209405,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:41-04:00,pre_game,goblin,False,False
5209409,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5209411,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5209406,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,2.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:41-04:00,pre_game,demon,False,False
5209417,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,goblin,False,False
5209422,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Walks,0.5,2025-06-03T21:45:00-04:00,2025-06-03T17:27:20-04:00,pre_game,demon,False,False
5209410,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Home Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5209415,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:40:35-04:00,pre_game,goblin,False,False
5209408,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,goblin,False,False
5210408,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,4.5,2025-06-03T21:45:00-04:00,2025-06-03T13:23:26-04:00,pre_game,demon,False,False
5209418,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,4.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5209421,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,standard,False,False
5210411,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:49-04:00,pre_game,demon,False,False
5210410,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,2.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:49-04:00,pre_game,demon,False,False
5209420,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,2.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:42-04:00,pre_game,demon,False,False
5209416,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Stolen Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T19:15:12-04:00,pre_game,demon,False,False
5209454,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:44-04:00,pre_game,demon,False,False
5210423,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:49-04:00,pre_game,demon,False,False
5209461,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Walks,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:45-04:00,pre_game,demon,False,False
5209459,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,3.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:45-04:00,pre_game,demon,False,False
5210421,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,3.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:49-04:00,pre_game,demon,False,False
5209460,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,2.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:45-04:00,pre_game,demon,False,False
5209458,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:45-04:00,pre_game,goblin,False,False
5210420,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,4.5,2025-06-03T21:45:00-04:00,2025-06-03T20:49:59-04:00,pre_game,demon,False,False
5209457,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:45-04:00,pre_game,goblin,False,False
5209452,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:44-04:00,pre_game,goblin,False,False
5209456,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:45-04:00,pre_game,demon,False,False
5209449,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:44-04:00,pre_game,goblin,False,False
5210422,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,2.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:49-04:00,pre_game,demon,False,False
5210424,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:49-04:00,pre_game,demon,False,False
5209451,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:44-04:00,pre_game,demon,False,False
5209448,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Doubles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:44-04:00,pre_game,demon,False,False
5209453,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:20:43-04:00,pre_game,demon,False,False
5209455,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Runs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T17:28:31-04:00,pre_game,demon,False,False
5209450,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,2.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:44-04:00,pre_game,demon,False,False
5214023,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T19:02:20-04:00,pre_game,goblin,False,False
5214018,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:44:15-04:00,pre_game,goblin,False,False
5214031,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T20:06:54-04:00,pre_game,demon,False,False
5214017,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,1.5,2025-06-03T21:45:00-04:00,2025-06-03T18:18:24-04:00,pre_game,demon,False,False
5214021,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,3.5,2025-06-03T21:45:00-04:00,2025-06-03T20:40:28-04:00,pre_game,demon,False,False
5214033,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,3.5,2025-06-03T21:45:00-04:00,2025-06-03T20:39:00-04:00,pre_game,demon,False,False
5214037,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Walks,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:18:27-04:00,pre_game,demon,False,False
5214020,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,4.5,2025-06-03T21:45:00-04:00,2025-06-03T20:12:36-04:00,pre_game,demon,False,False
5214035,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,1.5,2025-06-03T21:45:00-04:00,2025-06-03T18:48:55-04:00,pre_game,demon,False,False
5214016,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Doubles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T20:21:37-04:00,pre_game,demon,False,False
5214026,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Home Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T19:01:39-04:00,pre_game,demon,False,False
5214027,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T18:18:25-04:00,pre_game,demon,False,False
5214028,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:30:32-04:00,pre_game,demon,False,False
5214022,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,2.5,2025-06-03T21:45:00-04:00,2025-06-03T18:55:01-04:00,pre_game,demon,False,False
5214025,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:49:24-04:00,pre_game,goblin,False,False
5214036,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:28:28-04:00,pre_game,goblin,False,False
5214032,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Stolen Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:18:26-04:00,pre_game,demon,False,False
5214034,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,2.5,2025-06-03T21:45:00-04:00,2025-06-03T19:47:58-04:00,pre_game,demon,False,False
5214024,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,1.5,2025-06-03T21:45:00-04:00,2025-06-03T20:22:13-04:00,pre_game,demon,False,False
5214029,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:18:26-04:00,pre_game,demon,False,False
5214030,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,1.5,2025-06-03T21:45:00-04:00,2025-06-03T21:22:24-04:00,pre_game,demon,False,False
5211411,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,1st Inning Pitches Thrown,16.5,2025-06-03T21:45:00-04:00,2025-06-03T11:22:21-04:00,pre_game,standard,False,False
5209282,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitching Outs,15.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:31-04:00,pre_game,standard,False,False
5209279,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Strikeouts,6.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:30-04:00,pre_game,demon,False,False
5209277,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Strikeouts,2.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:30-04:00,pre_game,goblin,False,False
5210369,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits Allowed,4.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:40-04:00,pre_game,goblin,False,False
5209278,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Strikeouts,3.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:30-04:00,pre_game,goblin,False,False
5209280,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Strikeouts,5.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:30-04:00,pre_game,demon,False,False
5210438,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Strikeouts,4.0,2025-06-03T21:45:00-04:00,2025-06-03T00:45:16-04:00,pre_game,standard,False,False
5211994,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Fantasy Score,24.5,2025-06-03T21:45:00-04:00,2025-06-03T16:32:20-04:00,pre_game,standard,False,False
5209276,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Earned Runs Allowed,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:30-04:00,pre_game,goblin,False,False
5209281,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Strikeouts,4.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:31-04:00,pre_game,demon,False,False
5212265,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T13:31:54-04:00,pre_game,goblin,False,False
5212271,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T19:12:09-04:00,pre_game,demon,False,False
5212273,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T17:34:12-04:00,pre_game,demon,False,False
5212274,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,1.5,2025-06-03T21:45:00-04:00,2025-06-03T15:49:47-04:00,pre_game,demon,False,False
5212269,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:09:42-04:00,pre_game,goblin,False,False
5212277,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,2.5,2025-06-03T21:45:00-04:00,2025-06-03T18:07:01-04:00,pre_game,demon,False,False
5212275,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T14:21:23-04:00,pre_game,goblin,False,False
5212268,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T14:32:00-04:00,pre_game,demon,False,False
5212263,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,0.5,2025-06-03T21:45:00-04:00,2025-06-03T13:31:05-04:00,pre_game,goblin,False,False
5212272,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T15:33:58-04:00,pre_game,demon,False,False
5212262,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Doubles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T19:34:07-04:00,pre_game,demon,False,False
5212279,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Walks,0.5,2025-06-03T21:45:00-04:00,2025-06-03T16:40:07-04:00,pre_game,demon,False,False
5212276,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,3.5,2025-06-03T21:45:00-04:00,2025-06-03T17:14:40-04:00,pre_game,demon,False,False
5212267,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,2.5,2025-06-03T21:45:00-04:00,2025-06-03T14:38:26-04:00,pre_game,demon,False,False
5212270,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,1.5,2025-06-03T21:45:00-04:00,2025-06-03T15:10:14-04:00,pre_game,demon,False,False
5212264,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,1.5,2025-06-03T21:45:00-04:00,2025-06-03T16:47:07-04:00,pre_game,demon,False,False
5212266,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,3.5,2025-06-03T21:45:00-04:00,2025-06-03T18:49:42-04:00,pre_game,demon,False,False
5212278,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,1.5,2025-06-03T21:45:00-04:00,2025-06-03T13:30:26-04:00,pre_game,demon,False,False
5209352,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:37-04:00,pre_game,demon,False,False
5209353,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:37-04:00,pre_game,demon,False,False
5209349,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,1.5,2025-06-03T21:45:00-04:00,2025-06-03T18:07:00-04:00,pre_game,demon,False,False
5209344,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Doubles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:07:52-04:00,pre_game,demon,False,False
5209347,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:36-04:00,pre_game,demon,False,False
5209346,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:36-04:00,pre_game,demon,False,False
5209356,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:37-04:00,pre_game,goblin,False,False
5210390,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:06:48-04:00,pre_game,goblin,False,False
5209348,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:07:00-04:00,pre_game,goblin,False,False
5209359,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,1.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:37-04:00,pre_game,demon,False,False
5209350,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Home Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:36-04:00,pre_game,demon,False,False
5210391,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,3.5,2025-06-03T21:45:00-04:00,2025-06-03T18:06:59-04:00,pre_game,demon,False,False
5210392,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,2.5,2025-06-03T21:45:00-04:00,2025-06-03T18:06:59-04:00,pre_game,demon,False,False
5209354,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:37-04:00,pre_game,demon,False,False
5209355,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Stolen Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:37-04:00,pre_game,demon,False,False
5209351,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T18:04:01-04:00,pre_game,demon,False,False
5209345,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,0.5,2025-06-03T21:45:00-04:00,2025-06-03T12:25:36-04:00,pre_game,goblin,False,False
5209360,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Walks,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:07:00-04:00,pre_game,demon,False,False
5209357,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,3.5,2025-06-03T21:45:00-04:00,2025-06-03T18:04:01-04:00,pre_game,demon,False,False
5209358,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,2.5,2025-06-03T21:45:00-04:00,2025-06-03T18:11:36-04:00,pre_game,demon,False,False
5214046,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:54:09-04:00,pre_game,demon,False,False
5214049,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:36:09-04:00,pre_game,demon,False,False
5214048,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,1.5,2025-06-03T21:45:00-04:00,2025-06-03T20:26:43-04:00,pre_game,demon,False,False
5214047,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hits+Runs+RBIs,2.5,2025-06-03T21:45:00-04:00,2025-06-03T20:15:30-04:00,pre_game,demon,False,False
5214050,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:49:57-04:00,pre_game,goblin,False,False
5214051,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Strikeouts,1.5,2025-06-03T21:45:00-04:00,2025-06-03T20:28:25-04:00,pre_game,demon,False,False
5214056,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,0.5,2025-06-03T21:45:00-04:00,2025-06-03T19:13:09-04:00,pre_game,demon,False,False
5214055,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Total Bases,1.5,2025-06-03T21:45:00-04:00,2025-06-03T19:26:40-04:00,pre_game,demon,False,False
5214054,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Singles,0.5,2025-06-03T21:45:00-04:00,2025-06-03T20:27:30-04:00,pre_game,demon,False,False
5214053,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Runs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T18:29:01-04:00,pre_game,demon,False,False
5214052,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,RBIs,0.5,2025-06-03T21:45:00-04:00,2025-06-03T20:07:51-04:00,pre_game,demon,False,False
5212421,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Strikeouts,2.5,2025-06-03T21:45:00-04:00,2025-06-03T14:44:57-04:00,pre_game,goblin,False,False
5212423,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Strikeouts,4.5,2025-06-03T21:45:00-04:00,2025-06-03T15:03:34-04:00,pre_game,demon,False,False
5212422,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Pitcher Strikeouts,5.5,2025-06-03T21:45:00-04:00,2025-06-03T16:01:12-04:00,pre_game,demon,False,False
5208791,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Fantasy Score,6.0,2025-06-03T21:45:00-04:00,2025-06-03T21:05:27-04:00,pre_game,standard,False,False
5208797,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Fantasy Score,8.0,2025-06-03T21:45:00-04:00,2025-06-03T18:17:45-04:00,pre_game,standard,False,False
5208806,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Fantasy Score,5.0,2025-06-03T21:45:00-04:00,2025-06-03T12:43:11-04:00,pre_game,standard,False,False
5208799,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Fantasy Score,5.0,2025-06-03T21:45:00-04:00,2025-06-03T13:00:15-04:00,pre_game,standard,False,False
5208793,,MLB_game_URBJrKyydDvjbFw17MLISqVM,,Hitter Fantasy Score,7.5,2025-06-03T21:45:00-04:00,2025-06-03T18:45:07-04:00,pre_game,standard,False,False
